85.441,86.262,87.016,87.673,88.445,89.172,89.945,90.696,91.449,92.202,92.946,93.646,94.28,94.826,95.361,95.648,96.209,96.725,97.151,97.574,98.039,98.52,98.979,99.437,99.84,100.2,100.53,100.86,101.2,101.49,101.7,101.95,102.15,102.38,102.5,102.8,103.23,103.64,103.98,104.48,104.9,105.48,106.08,106.62,107.18,107.69,108.22,108.77,109.25,109.69,110.19,110.59,110.94,111.3,111.5,111.65,111.75,111.79,111.82,111.91,111.87,111.92,111.92,111.87,111.91,111.82,111.79,111.75,111.65,111.5,111.3,110.94,110.59,110.19,109.69,109.25,108.77,108.22,107.69,107.18,106.62,106.08,105.48,104.9,104.48,103.98,103.64,103.23,102.8,102.5,102.38,102.15,101.95,101.7,101.49,101.2,100.86,100.53,100.2,99.84,99.437,98.979,98.52,98.039,97.574,97.151,96.725,96.209,95.648,95.361,94.826,94.28,93.646,92.946,92.202,91.449,90.696,89.945,89.172,88.445,87.673,87.016,86.262,85.441
86.177,86.964,87.705,88.41,89.116,89.874,90.366,91.12,91.888,92.651,93.376,94.066,94.713,95.212,95.778,96.338,96.859,97.343,97.769,98.191,98.639,99.157,99.641,100.01,100.4,100.81,101.11,101.49,101.75,101.98,102.2,102.26,102.42,102.58,102.68,102.9,103.28,103.71,104.03,104.52,105.07,105.6,106.16,106.69,107.23,107.79,108.38,109.02,109.51,110.01,110.54,110.97,111.35,111.73,112.01,112.2,112.22,112.21,112.12,112.26,112.12,112.26,112.26,112.12,112.26,112.12,112.21,112.22,112.2,112.01,111.73,111.35,110.97,110.54,110.01,109.51,109.02,108.38,107.79,107.23,106.69,106.16,105.6,105.07,104.52,104.03,103.71,103.28,102.9,102.68,102.58,102.42,102.26,102.2,101.98,101.75,101.49,101.11,100.81,100.4,100.01,99.641,99.157,98.639,98.191,97.769,97.343,96.859,96.338,95.778,95.212,94.713,94.066,93.376,92.651,91.888,91.12,90.366,89.874,89.116,88.41,87.705,86.964,86.177
86.603,87.43,88.145,88.863,89.563,90.318,91.045,91.811,92.615,93.361,94.066,94.712,95.354,95.855,96.415,96.925,97.461,97.949,98.385,98.818,99.279,99.79,100.05,100.42,100.82,101.25,101.59,101.91,102.18,102.37,102.58,102.74,102.82,102.87,102.97,103.17,103.49,103.85,104.14,104.62,105.15,105.66,106.18,106.7,107.32,107.92,108.56,109.06,109.61,110.18,110.72,111.22,111.69,112.12,112.49,112.71,113.11,113.08,113.01,112.83,112.87,113.01,113.01,112.87,112.83,113.01,113.08,113.11,112.71,112.49,112.12,111.69,111.22,110.72,110.18,109.61,109.06,108.56,107.92,107.32,106.7,106.18,105.66,105.15,104.62,104.14,103.85,103.49,103.17,102.97,102.87,102.82,102.74,102.58,102.37,102.18,101.91,101.59,101.25,100.82,100.42,100.05,99.79,99.279,98.818,98.385,97.949,97.461,96.925,96.415,95.855,95.354,94.712,94.066,93.361,92.615,91.811,91.045,90.318,89.563,88.863,88.145,87.43,86.603
87.256,88,88.767,89.52,90.252,91.036,91.724,92.443,93.251,94.011,94.695,95.348,95.948,96.261,96.801,97.3,97.809,98.296,98.74,99.22,99.728,100.23,100.64,101.04,101.42,101.81,102.12,102.42,102.74,102.9,103.06,103.2,103.27,103.21,103.23,103.38,103.65,103.94,104.13,104.62,105.12,105.6,106.12,106.65,107.3,107.91,108.57,109.22,109.81,110.5,111.06,111.72,112.29,112.79,113.32,113.7,114.04,114.07,114.05,114.07,114.21,114.39,114.39,114.21,114.07,114.05,114.07,114.04,113.7,113.32,112.79,112.29,111.72,111.06,110.5,109.81,109.22,108.57,107.91,107.3,106.65,106.12,105.6,105.12,104.62,104.13,103.94,103.65,103.38,103.23,103.21,103.27,103.2,103.06,102.9,102.74,102.42,102.12,101.81,101.42,101.04,100.64,100.23,99.728,99.22,98.74,98.296,97.809,97.3,96.801,96.261,95.948,95.348,94.695,94.011,93.251,92.443,91.724,91.036,90.252,89.52,88.767,88,87.256
87.891,88.671,89.415,90.156,90.685,91.434,92.173,92.833,93.629,94.399,95.099,95.763,96.383,96.885,97.405,97.899,98.399,98.847,99.31,99.808,100.26,100.71,101.12,101.57,101.93,102.32,102.59,102.94,103.18,103.26,103.46,103.53,103.54,103.49,103.41,103.47,103.7,103.97,104.24,104.71,105.17,105.65,106.19,106.71,107.34,108.02,108.73,109.46,110.15,110.9,111.61,112.31,113.01,113.72,114.07,114.55,115.03,115.34,115.44,116.12,116.4,116.65,116.65,116.4,116.12,115.44,115.34,115.03,114.55,114.07,113.72,113.01,112.31,111.61,110.9,110.15,109.46,108.73,108.02,107.34,106.71,106.19,105.65,105.17,104.71,104.24,103.97,103.7,103.47,103.41,103.49,103.54,103.53,103.46,103.26,103.18,102.94,102.59,102.32,101.93,101.57,101.12,100.71,100.26,99.808,99.31,98.847,98.399,97.899,97.405,96.885,96.383,95.763,95.099,94.399,93.629,92.833,92.173,91.434,90.685,90.156,89.415,88.671,87.891
88.32,89.044,89.842,90.562,91.339,92.107,92.859,93.605,94.298,95.023,95.697,96.344,96.951,97.45,97.967,98.451,98.956,99.404,99.873,100.34,100.6,101.05,101.52,101.89,102.24,102.66,103.01,103.29,103.54,103.76,103.88,103.95,104,103.84,103.7,103.68,103.85,104.09,104.34,104.8,105.21,105.67,106.19,106.78,107.47,108.05,108.78,109.53,110.26,111.13,111.94,112.73,113.52,114.33,115.13,115.71,116.31,116.91,117.24,117.61,117.9,118.22,118.22,117.9,117.61,117.24,116.91,116.31,115.71,115.13,114.33,113.52,112.73,111.94,111.13,110.26,109.53,108.78,108.05,107.47,106.78,106.19,105.67,105.21,104.8,104.34,104.09,103.85,103.68,103.7,103.84,104,103.95,103.88,103.76,103.54,103.29,103.01,102.66,102.24,101.89,101.52,101.05,100.6,100.34,99.873,99.404,98.956,98.451,97.967,97.45,96.951,96.344,95.697,95.023,94.298,93.605,92.859,92.107,91.339,90.562,89.842,89.044,88.32
88.966,89.696,90.448,91.188,91.912,92.676,93.42,94.161,94.936,95.642,96.297,96.675,97.245,97.781,98.356,98.865,99.305,99.723,100.18,100.65,101.07,101.52,101.95,102.38,102.75,103.14,103.47,103.73,104,104.21,104.36,104.36,104.25,104.05,103.91,103.82,103.88,104.1,104.35,104.81,105.18,105.59,106.12,106.76,107.48,108.22,108.97,109.77,110.61,111.55,112.38,113.31,114.24,115.11,115.94,116.68,117.34,117.86,118.33,118.72,118.96,118.97,118.97,118.96,118.72,118.33,117.86,117.34,116.68,115.94,115.11,114.24,113.31,112.38,111.55,110.61,109.77,108.97,108.22,107.48,106.76,106.12,105.59,105.18,104.81,104.35,104.1,103.88,103.82,103.91,104.05,104.25,104.36,104.36,104.21,104,103.73,103.47,103.14,102.75,102.38,101.95,101.52,101.07,100.65,100.18,99.723,99.305,98.865,98.356,97.781,97.245,96.675,96.297,95.642,94.936,94.161,93.42,92.676,91.912,91.188,90.448,89.696,88.966
89.542,90.322,90.824,91.537,92.261,92.978,93.694,94.43,95.197,95.983,96.646,97.264,97.859,98.307,98.847,99.358,99.813,100.21,100.66,101.15,101.61,102.03,102.41,102.81,103.22,103.59,103.95,104.09,104.35,104.58,104.71,104.74,104.58,104.39,104.23,104.06,104.03,104.16,104.34,104.77,105.24,105.67,106.21,106.86,107.58,108.43,109.22,110.09,111.02,111.95,112.87,113.8,114.57,115.53,116.47,117.34,117.89,118.38,118.73,119.11,119.3,119.43,119.43,119.3,119.11,118.73,118.38,117.89,117.34,116.47,115.53,114.57,113.8,112.87,111.95,111.02,110.09,109.22,108.43,107.58,106.86,106.21,105.67,105.24,104.77,104.34,104.16,104.03,104.06,104.23,104.39,104.58,104.74,104.71,104.58,104.35,104.09,103.95,103.59,103.22,102.81,102.41,102.03,101.61,101.15,100.66,100.21,99.813,99.358,98.847,98.307,97.859,97.264,96.646,95.983,95.197,94.43,93.694,92.978,92.261,91.537,90.824,90.322,89.542
89.842,90.621,91.387,92.091,92.834,93.59,94.271,94.977,95.696,96.457,97.134,97.733,98.329,98.773,99.268,99.766,100.26,100.69,100.98,101.45,101.94,102.34,102.71,103.08,103.48,103.85,104.24,104.58,104.83,105,105.1,105.01,104.8,104.75,104.55,104.33,104.22,104.32,104.52,104.86,105.26,105.68,106.24,106.83,107.55,108.41,109.3,110.15,111.11,112.1,113.09,114,114.97,115.99,117,117.79,118.27,118.67,119.01,119.28,119.39,119.5,119.5,119.39,119.28,119.01,118.67,118.27,117.79,117,115.99,114.97,114,113.09,112.1,111.11,110.15,109.3,108.41,107.55,106.83,106.24,105.68,105.26,104.86,104.52,104.32,104.22,104.33,104.55,104.75,104.8,105.01,105.1,105,104.83,104.58,104.24,103.85,103.48,103.08,102.71,102.34,101.94,101.45,100.98,100.69,100.26,99.766,99.268,98.773,98.329,97.733,97.134,96.457,95.696,94.977,94.271,93.59,92.834,92.091,91.387,90.621,89.842
90.343,91.118,91.903,92.644,93.366,94.072,94.749,95.488,96.26,96.756,97.44,97.987,98.537,98.992,99.511,100.04,100.55,101,101.5,101.94,102.37,102.77,103.15,103.51,103.86,104.25,104.65,104.96,105.23,105.38,105.45,105.4,105.23,105,104.76,104.5,104.4,104.43,104.57,104.85,105.22,105.65,106.09,106.82,107.61,108.54,109.54,110.37,111.38,112.37,113.31,114.25,115.24,116.16,117.19,117.91,118.42,118.81,119.09,119.25,119.36,119.51,119.51,119.36,119.25,119.09,118.81,118.42,117.91,117.19,116.16,115.24,114.25,113.31,112.37,111.38,110.37,109.54,108.54,107.61,106.82,106.09,105.65,105.22,104.85,104.57,104.43,104.4,104.5,104.76,105,105.23,105.4,105.45,105.38,105.23,104.96,104.65,104.25,103.86,103.51,103.15,102.77,102.37,101.94,101.5,101,100.55,100.04,99.511,98.992,98.537,97.987,97.44,96.756,96.26,95.488,94.749,94.072,93.366,92.644,91.903,91.118,90.343
90.585,91.401,92.182,92.932,93.641,94.352,95.051,95.766,96.531,97.249,97.92,98.47,98.963,99.393,99.926,100.42,100.91,101.4,101.88,102.34,102.78,103.18,103.59,104,104.39,104.57,104.89,105.21,105.49,105.6,105.73,105.77,105.61,105.3,105.04,104.78,104.61,104.58,104.68,104.85,105.15,105.61,106.2,106.93,107.77,108.67,109.62,110.54,111.45,112.44,113.39,114.1,115.04,115.96,116.9,117.79,118.45,118.87,119.09,119.23,119.36,119.49,119.49,119.36,119.23,119.09,118.87,118.45,117.79,116.9,115.96,115.04,114.1,113.39,112.44,111.45,110.54,109.62,108.67,107.77,106.93,106.2,105.61,105.15,104.85,104.68,104.58,104.61,104.78,105.04,105.3,105.61,105.77,105.73,105.6,105.49,105.21,104.89,104.57,104.39,104,103.59,103.18,102.78,102.34,101.88,101.4,100.91,100.42,99.926,99.393,98.963,98.47,97.92,97.249,96.531,95.766,95.051,94.352,93.641,92.932,92.182,91.401,90.585
91.019,91.844,92.644,93.324,94.057,94.804,95.559,96.295,97.045,97.717,98.373,98.94,99.461,99.87,100.36,100.85,101.16,101.61,102.07,102.55,102.99,103.43,103.85,104.26,104.65,105.01,105.28,105.58,105.89,105.96,106.07,105.97,105.84,105.56,105.28,105.16,104.98,104.88,104.79,104.87,105.08,105.48,106.11,106.87,107.72,108.61,109.51,110.49,111.38,112.23,113.16,114.06,115.05,116.11,117.1,117.91,118.48,118.84,119.06,119.16,119.21,119.45,119.45,119.21,119.16,119.06,118.84,118.48,117.91,117.1,116.11,115.05,114.06,113.16,112.23,111.38,110.49,109.51,108.61,107.72,106.87,106.11,105.48,105.08,104.87,104.79,104.88,104.98,105.16,105.28,105.56,105.84,105.97,106.07,105.96,105.89,105.58,105.28,105.01,104.65,104.26,103.85,103.43,102.99,102.55,102.07,101.61,101.16,100.85,100.36,99.87,99.461,98.94,98.373,97.717,97.045,96.295,95.559,94.804,94.057,93.324,92.644,91.844,91.019
91.474,92.277,93.027,93.752,94.481,95.27,96.031,96.543,97.265,97.978,98.6,99.148,99.668,100.14,100.6,101.1,101.57,102,102.42,102.86,103.34,103.86,104.3,104.71,105,105.31,105.67,105.91,106.22,106.28,106.31,106.22,106.06,105.93,105.65,105.4,105.26,105.1,104.95,104.9,105.03,105.38,106.02,106.85,107.54,108.41,109.24,110.15,111.04,111.94,112.92,113.86,115.02,115.98,117.03,117.9,118.33,118.74,118.93,119.04,119.14,119.29,119.29,119.14,119.04,118.93,118.74,118.33,117.9,117.03,115.98,115.02,113.86,112.92,111.94,111.04,110.15,109.24,108.41,107.54,106.85,106.02,105.38,105.03,104.9,104.95,105.1,105.26,105.4,105.65,105.93,106.06,106.22,106.31,106.28,106.22,105.91,105.67,105.31,105,104.71,104.3,103.86,103.34,102.86,102.42,102,101.57,101.1,100.6,100.14,99.668,99.148,98.6,97.978,97.265,96.543,96.031,95.27,94.481,93.752,93.027,92.277,91.474
91.731,92.505,93.278,93.964,94.716,95.475,96.233,96.974,97.683,98.335,98.965,99.513,100.04,100.48,100.99,101.43,101.93,102.37,102.86,103.31,103.78,104.29,104.69,104.95,105.31,105.56,105.92,106.18,106.4,106.48,106.53,106.48,106.47,106.26,106.07,105.9,105.71,105.47,105.21,104.97,104.93,105.23,105.8,106.51,107.32,108.15,108.93,109.78,110.71,111.8,112.86,113.83,114.96,115.84,116.71,117.61,118.01,118.53,118.72,118.75,118.88,118.84,118.84,118.88,118.75,118.72,118.53,118.01,117.61,116.71,115.84,114.96,113.83,112.86,111.8,110.71,109.78,108.93,108.15,107.32,106.51,105.8,105.23,104.93,104.97,105.21,105.47,105.71,105.9,106.07,106.26,106.47,106.48,106.53,106.48,106.4,106.18,105.92,105.56,105.31,104.95,104.69,104.29,103.78,103.31,102.86,102.37,101.93,101.43,100.99,100.48,100.04,99.513,98.965,98.335,97.683,96.974,96.233,95.475,94.716,93.964,93.278,92.505,91.731
92.118,92.865,93.63,94.34,95.079,95.871,96.641,97.406,98.086,98.687,99.315,99.893,100.42,100.86,101.21,101.71,102.16,102.59,103.05,103.59,104.01,104.48,104.91,105.33,105.64,105.94,106.26,106.51,106.69,106.75,106.73,106.8,106.64,106.49,106.35,106.25,106.07,106,105.63,105.21,104.9,105.04,105.5,106.03,106.64,107.37,108.23,109.08,110.1,111.3,112.3,113.4,114.54,115.62,116.45,117.22,117.65,118.04,118.19,118.25,118.26,118.19,118.19,118.26,118.25,118.19,118.04,117.65,117.22,116.45,115.62,114.54,113.4,112.3,111.3,110.1,109.08,108.23,107.37,106.64,106.03,105.5,105.04,104.9,105.21,105.63,106,106.07,106.25,106.35,106.49,106.64,106.8,106.73,106.75,106.69,106.51,106.26,105.94,105.64,105.33,104.91,104.48,104.01,103.59,103.05,102.59,102.16,101.71,101.21,100.86,100.42,99.893,99.315,98.687,98.086,97.406,96.641,95.871,95.079,94.34,93.63,92.865,92.118
92.447,93.21,93.999,94.762,95.509,96.073,96.817,97.57,98.287,98.9,99.493,100.12,100.65,101.07,101.55,102.08,102.56,102.98,103.45,103.95,104.42,104.83,105.24,105.66,106,106.29,106.55,106.87,106.98,107.06,107.07,107.02,106.93,106.82,106.78,106.72,106.65,106.41,106.03,105.52,105.04,104.9,105.18,105.61,106.15,106.84,107.49,108.51,109.5,110.63,111.69,112.45,113.46,114.56,115.35,115.84,116.4,116.82,117.11,117.54,117.5,117.42,117.42,117.5,117.54,117.11,116.82,116.4,115.84,115.35,114.56,113.46,112.45,111.69,110.63,109.5,108.51,107.49,106.84,106.15,105.61,105.18,104.9,105.04,105.52,106.03,106.41,106.65,106.72,106.78,106.82,106.93,107.02,107.07,107.06,106.98,106.87,106.55,106.29,106,105.66,105.24,104.83,104.42,103.95,103.45,102.98,102.56,102.08,101.55,101.07,100.65,100.12,99.493,98.9,98.287,97.57,96.817,96.073,95.509,94.762,93.999,93.21,92.447
92.601,93.34,94.143,94.956,95.72,96.458,97.164,97.867,98.566,99.237,99.838,100.45,101,101.44,101.94,102.46,102.91,103.34,103.85,104.38,104.83,105.12,105.52,105.91,106.25,106.55,106.8,107.05,107.21,107.26,107.29,107.28,107.28,107.24,107.16,107.23,107.22,107.12,106.76,106.22,105.49,104.96,104.74,104.9,105.49,106.43,107.32,108.55,109.34,110.22,111.34,111.79,112.57,113.61,114.39,114.83,115.27,115.95,116.36,116.73,116.76,116.76,116.76,116.76,116.73,116.36,115.95,115.27,114.83,114.39,113.61,112.57,111.79,111.34,110.22,109.34,108.55,107.32,106.43,105.49,104.9,104.74,104.96,105.49,106.22,106.76,107.12,107.22,107.23,107.16,107.24,107.28,107.28,107.29,107.26,107.21,107.05,106.8,106.55,106.25,105.91,105.52,105.12,104.83,104.38,103.85,103.34,102.91,102.46,101.94,101.44,101,100.45,99.838,99.237,98.566,97.867,97.164,96.458,95.72,94.956,94.143,93.34,92.601
92.94,93.696,94.472,95.264,96.036,96.786,97.46,98.2,98.957,99.585,100.17,100.74,101.2,101.63,102.16,102.68,103.11,103.58,104.09,104.57,105.03,105.46,105.92,106.29,106.59,106.92,107.16,107.36,107.56,107.52,107.55,107.6,107.49,107.5,107.51,107.58,107.69,107.71,107.36,107.22,106.5,105.8,105.51,105.55,106.02,106.95,108.1,109.22,110.06,110.54,111.26,111.77,112.58,113.56,114.28,115.07,115.52,116.12,116.78,117.25,117.39,117.43,117.43,117.39,117.25,116.78,116.12,115.52,115.07,114.28,113.56,112.58,111.77,111.26,110.54,110.06,109.22,108.1,106.95,106.02,105.55,105.51,105.8,106.5,107.22,107.36,107.71,107.69,107.58,107.51,107.5,107.49,107.6,107.55,107.52,107.56,107.36,107.16,106.92,106.59,106.29,105.92,105.46,105.03,104.57,104.09,103.58,103.11,102.68,102.16,101.63,101.2,100.74,100.17,99.585,98.957,98.2,97.46,96.786,96.036,95.264,94.472,93.696,92.94
